;BC-FN;BC-UD;BC-SOC;BC-UDI;BC-UG;BC-FG;Abstentions;BlancsNuls
332;0.21975806451612903;0.0;0.0;0.0;0.0;0.33064516129032256;0.40725806451612906;0.04233870967741935
333;0.11888111888111888;0.17482517482517482;0.17482517482517482;0.0;0.0;0.0;0.5174825174825175;0.013986013986013986
334;0.25442477876106195;0.29867256637168144;0.0;0.0;0.0;0.0;0.4026548672566372;0.04424778761061947
335;0.11842105263157894;0.4144736842105263;0.0;0.0;0.0;0.0;0.4276315789473684;0.039473684210526314
336;0.16356107660455488;0.2795031055900621;0.0;0.0;0.0;0.0;0.4906832298136646;0.06625258799171843
337;0.1262135922330097;0.15857605177993528;0.23948220064724918;0.0;0.0;0.0;0.4368932038834951;0.038834951456310676
338;0.24358974358974358;0.08012820512820513;0.20512820512820512;0.0;0.0;0.0;0.44871794871794873;0.022435897435897436
339;0.22522522522522523;0.2747747747747748;0.0;0.0;0.0;0.0;0.43243243243243246;0.06756756756756757
340;0.17391304347826086;0.5652173913043478;0.0;0.0;0.0;0.0;0.2608695652173913;0.0
341;0.12848484848484848;0.37575757575757573;0.08727272727272728;0.0;0.0;0.0;0.3987878787878788;0.009696969696969697
342;0.10526315789473684;0.37236842105263157;0.075;0.0;0.0;0.0;0.42105263157894735;0.02631578947368421
343;0.14559386973180077;0.14942528735632185;0.21839080459770116;0.0;0.0;0.0;0.4444444444444444;0.0421455938697318
344;0.20952380952380953;0.2619047619047619;0.0;0.0;0.0;0.0;0.41904761904761906;0.10952380952380952
345;0.16510903426791276;0.3177570093457944;0.0;0.0;0.0;0.0;0.40498442367601245;0.11214953271028037
346;0.1323529411764706;0.4068627450980392;0.0;0.0;0.0;0.0;0.4068627450980392;0.05392156862745098
347;0.26519337016574585;0.0;0.0;0.0;0.0;0.27071823204419887;0.3756906077348066;0.08839779005524862
348;0.147239263803681;0.3558282208588957;0.130879345603272;0.0;0.0;0.0;0.35173824130879344;0.014314928425357873
349;0.3020408163265306;0.27346938775510204;0.0;0.0;0.0;0.0;0.34285714285714286;0.08163265306122448
350;0.1836734693877551;0.27721088435374147;0.0;0.0;0.0;0.0;0.47619047619047616;0.06292517006802721
351;0.1743119266055046;0.3440366972477064;0.0;0.0;0.0;0.0;0.44036697247706424;0.04128440366972477
352;0.1713796058269066;0.23050556983718937;0.12339331619537275;0.0;0.0;0.0;0.4601542416452442;0.01456726649528706
353;0.21727748691099477;0.21204188481675393;0.0;0.0;0.0;0.0;0.4712041884816754;0.09947643979057591
354;0.14393939393939395;0.25865800865800864;0.0;0.0;0.0;0.0;0.512987012987013;0.08441558441558442
