CODDPT;CODCAN;BC-COM;BC-DIV;BC-DLF;BC-DVD;BC-DVG;BC-EXD;BC-FG;BC-FN;BC-MDM;BC-PG;BC-RDG;BC-SOC;BC-UC;BC-UD;BC-UDI;BC-UG;BC-UMP;BC-VEC;Abstentions;BlancsNuls
6;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19479445581981414;0.0;0.0;0.0;0.0;0.0;0.26716805796188375;0.0;0.0;0.0;0.0;0.5023625767837455;0.035674909434556624
6;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1819620253164557;0.0;0.0;0.0;0.0;0.0;0.25369198312236285;0.0;0.0;0.0;0.0;0.5259098101265823;0.038436181434599155
6;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14129018989511208;0.0;0.0;0.0;0.0;0.0;0.2540275587852197;0.0;0.0;0.0;0.0;0.5641667237951601;0.04051552752450813
6;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12793374798116902;0.0;0.0;0.0;0.0;0.0;0.2811587230679358;0.0;0.0;0.0;0.0;0.5533830452561768;0.03752448369471839
6;21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18185058136944804;0.0;0.0;0.0;0.0;0.0;0.24631353855749097;0.0;0.0;0.0;0.0;0.5371764601060275;0.03465941996703346
6;22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1812760055478502;0.0;0.0;0.0;0.0;0.0;0.2564956079519186;0.0;0.0;0.0;0.0;0.5198335644937586;0.042394822006472495
6;23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14217207334273624;0.0;0.0;0.0;0.0;0.0;0.2666129357243603;0.0;0.0;0.0;0.0;0.5462018940157163;0.04501309691718718
6;25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13427191373048264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28850114202269067;0.0;0.5365260044183173;0.04070093982850938
6;26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1716475610985982;0.0;0.0;0.0;0.0;0.0;0.3098463710626282;0.0;0.0;0.0;0.0;0.4602480922445961;0.058257975594177565
7;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20149408590993984;0.24970602476309053;0.0;0.5048765304004981;0.0439233589264716
7;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12801652892561982;0.0;0.0;0.0;0.2237190082644628;0.0;0.0;0.0;0.0;0.17289256198347108;0.0;0.45239669421487605;0.022975206611570247
7;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12458991947509693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3220250521920668;0.0;0.4757679689830003;0.07761705934983597
7;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11112613221576315;0.0;0.0;0.0;0.2395565769906719;0.0;0.2067730160876031;0.0;0.0;0.0;0.0;0.41496552656482355;0.0275787481411383
7;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2112967822124016;0.0;0.0;0.0;0.31825714680292777;0.0;0.0;0.0;0.0;0.0;0.0;0.42687474105786494;0.04357132992680569
7;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2726249296391269;0.0;0.29651635499405843;0.0;0.0;0.3879542185252361;0.042904496841578585
7;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15985941098048723;0.0;0.0;0.0;0.0;0.0;0.3358986789480063;0.0;0.0;0.0;0.0;0.4231608289904254;0.08108108108108109
7;9;0.0;0.0;0.0;0.17413518720160817;0.0;0.0;0.0;0.14590836753496944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23209649049334116;0.0;0.0;0.42826032331016;0.019599631459921267
7;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31003764115432875;0.0;0.23212045169385195;0.0;0.0;0.0;0.0;0.41417816813048935;0.043663739021329986
7;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15055396711937097;0.0;0.0;0.0;0.0;0.0;0.15046461758398857;0.0;0.23534667619728378;0.0;0.0;0.4431736954967834;0.020461043602573267
7;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1936293946603225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3279804388051811;0.0;0.0;0.42585249801744646;0.05253766851704996
7;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12297520661157024;0.0;0.0;0.0;0.2665289256198347;0.0;0.22272727272727272;0.0;0.0;0.0;0.0;0.36107438016528925;0.02669421487603306
7;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13248674477973424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19493356025397657;0.22995352490672252;0.0;0.4237088433592983;0.018917326700268376
7;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11949685534591195;0.0;0.0;0.0;0.0;0.0;0.16974966087063756;0.0;0.27654458009618943;0.0;0.0;0.407941793069429;0.02626711061783204
7;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3005944339367738;0.0;0.0;0.0;0.0;0.2126452310186436;0.0;0.4303566603620643;0.05640367468251824
7;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13145425829182358;0.0;0.0;0.0;0.23891386222816183;0.0;0.0;0.1445753857368485;0.0;0.0;0.0;0.4571133519620945;0.02794314178107156
8;1;0.0;0.0;0.0;0.31074481074481075;0.0;0.0;0.0;0.21520146520146521;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4098494098494099;0.0642043142043142
8;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20332618025751073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25464949928469244;0.0;0.0;0.5087625178826896;0.033261802575107295
