Département;Code du Canton;Libellé du Canton;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;Binôme_0;Nuance_0;Voix_0;%Voix/Exp_0;Binôme_1;Nuance_1;Voix_1;%Voix/Exp_1;Binôme_2;Nuance_2;Voix_2;%Voix/Exp_2;Binôme_3;Nuance_3;Voix_3;%Voix/Exp_3;Binôme_4;Nuance_4;Voix_4;%Voix/Exp_4;Binôme_5;Nuance_5;Voix_5;%Voix/Exp_5;Binôme_6;Nuance_6;Voix_6;%Voix/Exp_6;Binôme_7;Nuance_7;Voix_7;%Voix/Exp_7;Binôme_8;Nuance_8;Voix_8;%Voix/Exp_8;Binôme_9;Nuance_9;Voix_9;%Voix/Exp_9;Binôme_10;Nuance_10;Voix_10;%Voix/Exp_10;Binôme_11;Nuance_11;Voix_11;%Voix/Exp_11;Binôme_12;Nuance_12;Voix_12;%Voix/Exp_12;Binôme_13;Nuance_13;Voix_13;%Voix/Exp_13
45;4;Courtenay;26956;18162;8794;231;111;8452;Mme Corinne MELZASSARD;BC-LR;4078.0;48.25;M. Cyril HEMARDINQUER;BC-RN;2748.0;32.51;Mme Dominique LAHBIB;BC-COM;1067.0;12.62;M. Philippe LALIK;BC-ECO;559.0;6.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;5;La Ferté-Saint-Aubin;20480;13801;6679;152;81;6446;M. Christian BRAUX;BC-LR;2340.0;36.3;M. Emmanuel DUPUIS;BC-DVG;1822.0;28.27;M. Nicolas BERTRAND;BC-UC;1229.0;19.07;Mme Annie CHAPPE;BC-RN;1055.0;16.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;6;Fleury-les-Aubrais;21632;14647;6985;115;71;6799;M. Grégoire CHAPUIS;BC-DVG;1825.0;26.84;M. Anthony DOMINGUES;BC-LR;1640.0;24.12;M. Pascal AUGER;BC-RN;1186.0;17.44;M. Thierry LEGUET;BC-DVD;1074.0;15.8;Mme Blandine GAUTHIER;BC-DVG;575.0;8.46;M. Christian RAVANEL;BC-ECO;379.0;5.57;M. Pierre DE FREITAS;BC-EXG;120.0;1.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;7;Gien;23644;15905;7739;148;104;7487;M. Francis CAMMAL;BC-DVC;2838.0;37.91;M. Michel LECHAUVE;BC-DVD;2100.0;28.05;M. Philippe LECOQ;BC-RN;1771.0;23.65;Mme Marie-Line HOUDOU;BC-ECO;778.0;10.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;8;Lorris;19784;12707;7077;207;108;6762;Mme Marie-Laure BEAUDOIN;BC-DVD;3059.0;45.24;M. Hubert DE PIREY;BC-RN;2217.0;32.79;M. Hubert GASNIER;BC-DVG;1486.0;21.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;9;Le Malesherbois;25896;17504;8392;352;144;7896;M. Hervé GAURAT;BC-LR;3538.0;44.81;M. Valentin MANENT;BC-RN;2879.0;36.46;M. Michel JOBY;BC-DVG;1479.0;18.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;10;Meung-sur-Loire;25054;16416;8638;347;187;8104;M. Thierry BRACQUEMOND;BC-LR;4610.0;56.89;M. Quentin FUCHE;BC-RN;1979.0;24.42;Mme Myriam MATTIA-TALBOT;BC-DVG;1515.0;18.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;11;Montargis;17994;12302;5692;151;121;5420;Mme Nelly DURY;BC-LR;2064.0;38.08;Mme Nadège DESPRÉS;BC-RN;1621.0;29.91;Mme Margot MUSSAT ROBINEAUX;BC-UGE;1105.0;20.39;Mme Eline LEROY;BC-ECO;630.0;11.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;12;Olivet;20680;13401;7279;181;85;7013;Mme Isabelle LANSON;BC-LR;4440.0;63.31;Mme Michèle DUBOIS;BC-UG;1737.0;24.77;M. Philippe CHASSARD;BC-RN;836.0;11.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;13;Orléans-1;13787;8777;5010;56;31;4923;M. Jean-Pierre GABELLE;BC-LR;1395.0;28.34;Mme Claire FRADOT;BC-DVC;871.0;17.69;M. Edouard ANTIDE;BC-UG;825.0;16.76;M. Pierre BOUDES;BC-ECO;821.0;16.68;Mme Prisca BLEY;BC-RN;611.0;12.41;M. Yann CHAILLOU;BC-DVG;400.0;8.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;14;Orléans-2;14106;10221;3885;77;54;3754;M. Jean-Paul IMBAULT;BC-LR;1156.0;30.79;M. Hugues RAIMBOURG;BC-ECO;896.0;23.87;Mme Nicole DESMESURES;BC-DVG;646.0;17.21;M. Marc COSTYS;BC-DVC;506.0;13.48;Mme Dominique DEPAGNE;BC-RN;490.0;13.05;M. Abdelrachid AACHBOUN;BC-DIV;60.0;1.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;15;Orléans-3;22348;15420;6928;149;112;6667;Mme Béatrice BARRUEL;BC-LR;2180.0;32.7;M. Mathieu GALLOIS;BC-COM;2072.0;31.08;Mme Irène CHOMIKI;BC-ECO;1220.0;18.3;Mme Marie CHARPENTIER;BC-RN;1195.0;17.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;16;Orléans-4;19776;13603;6173;100;46;6027;Mme Florence CARRÉ;BC-LR;1745.0;28.95;M. Baptiste CHAPUIS;BC-SOC;1408.0;23.36;M. Olivier FREZOT;BC-ECO;1100.0;18.25;M. Sébastien FOURNIER;BC-RN;799.0;13.26;Mme Stéphanie ANTON;BC-DVC;742.0;12.31;Mme Anne NEDJAR;BC-UG;233.0;3.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;17;Pithiviers;20463;13524;6939;169;77;6693;Mme Marianne DUBOIS;BC-LR;4136.0;61.8;Mme Murielle COUTEAU;BC-RN;1618.0;24.17;Mme Estelle CALZADA;BC-DVG;939.0;14.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;18;Saint-Jean-de-Braye;27167;18354;8813;174;98;8541;Mme Vanessa SLIMANI;BC-DVG;3214.0;37.63;Mme Sabine BONNEVILLE;BC-ECO;1507.0;17.64;M. Roland ESSIANE NKO'O;BC-RN;1360.0;15.92;Mme Karine PRIGENT;BC-DVD;1342.0;15.71;M. Jean-Emmanuel RENELIER;BC-LR;1118.0;13.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;19;Saint-Jean-de-la-Ruelle;23616;16772;6844;115;79;6650;M. Christophe CHAILLOU;BC-SOC;3167.0;47.62;Mme Kadéjat DAHOU;BC-DVD;1246.0;18.74;Mme Agathe ESSIANE NKO'O;BC-RN;1213.0;18.24;M. Guillaume GUERRÉ;BC-ECO;788.0;11.85;Mme Gisèle GROUSSIER;BC-FI;236.0;3.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;20;Saint-Jean-le-Blanc;20904;13980;6924;198;61;6665;Mme Laurence BELLAIS;BC-LR;3549.0;53.25;Mme Marielle BRAME;BC-COM;1747.0;26.21;Mme Martine PELLÉ;BC-RN;1369.0;20.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;21;Sully-sur-Loire;23174;15236;7938;247;99;7592;Mme Line FLEURY;BC-LR;3890.0;51.24;Mme Jessica FOIGNE;BC-RN;2390.0;31.48;Mme Monique BARRET;BC-COM;1312.0;17.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;1;Cahors-1;8189;5096;3093;168;81;2844;Mme Martine HILT;BC-DIV;1455.0;51.16;Mme Aurore DEL VITTO;BC-UGE;951.0;33.44;Mme Céline GABET;BC-FI;264.0;9.28;M. Stéphan ANELLI;BC-COM;174.0;6.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;2;Cahors-2;6257;3902;2355;118;86;2151;Mme Véronique ARNAUDET;BC-UGE;746.0;34.68;Mme Laurence DIRAT;BC-UD;601.0;27.94;Mme Cathy BOUDET;BC-UD;348.0;16.18;M. François DUCHESNE;BC-UGE;276.0;12.83;Mme Sandrine LAGARDE;BC-COM;180.0;8.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;3;Cahors-3;8698;5536;3162;369;165;2628;M. Vincent BOUILLAGUET;BC-UG;1952.0;74.28;Mme Nathalie MATHUBERT;BC-FI;383.0;14.57;Mme Liliane BERNINI;BC-COM;293.0;11.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;4;Causse et Bouriane;7920;3974;3946;137;109;3700;M. Serge RIGAL;BC-DVG;1922.0;51.95;M. Romuald MOLINIÉ;BC-UD;1778.0;48.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;5;Causse et Vallées;8293;3751;4542;268;210;4064;M. Frédéric DECREMPS;BC-DVG;2187.0;53.81;M. Alain MARTY;BC-UG;1877.0;46.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;6;Cère et Ségala;7919;4863;3056;274;194;2588;Mme Claire DELANDE CATTIAUX;BC-SOC;2068.0;79.91;Mme Annie CONSTANT;BC-COM;520.0;20.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;7;Figeac-1;7907;4752;3155;185;94;2876;Mme Marie-France COLOMB;BC-SOC;1606.0;55.84;Mme Christine DELESTRE;BC-UC;812.0;28.23;Mme Chantal GRIN;BC-COM;458.0;15.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;8;Figeac-2;7856;4814;3042;174;121;2747;M. Guillaume BALDY;BC-UG;1361.0;49.54;M. Jean-Paul MONTHIOUX;BC-DVD;495.0;18.02;Mme Capucine FIACRE;BC-REM;460.0;16.75;Mme Patricia GONTIER;BC-DVG;431.0;15.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;9;Gourdon;9452;5263;4189;117;129;3943;M. Frederic GINESTE;BC-DVG;1609.0;40.81;Mme Nathalie DENIS;BC-RDG;1573.0;39.89;Mme Isabelle CALDERON;BC-RN;503.0;12.76;M. Jean-François DALIX;BC-COM;258.0;6.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;10;Gramat;6732;3499;3233;78;87;3068;Mme Caroline MEY-FAU;BC-SOC;1669.0;54.4;M. Michel SYLVESTRE;BC-UCG;793.0;25.85;Mme Nathalie FONT;BC-RN;358.0;11.67;M. Frédéric BRIESMALIEN;BC-FI;248.0;8.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;11;Lacapelle-Marival;7201;3815;3386;430;242;2714;M. Pascal LEWICKI;BC-DVG;2714.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;12;Luzech;7925;4269;3656;132;101;3423;M. Marc GASTAL;BC-UG;2496.0;72.92;Mme Muriel ABRIAC;BC-RN;535.0;15.63;Mme Elisabeth ACKERMANN;BC-COM;392.0;11.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;13;Marches du Sud-Quercy;9828;5136;4692;258;145;4289;M. Dominique MARIN;BC-UCG;2102.0;49.01;Mme Isabelle EYMES;BC-ECO;937.0;21.85;M. Gérard BLANCHET;BC-RN;759.0;17.7;Mme Natacha POINTARD;BC-COM;310.0;7.23;Mme Maryse ADIBA;BC-UGE;181.0;4.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;14;Martel;8110;4595;3515;432;244;2839;M. Raphaël DAUBET;BC-UCG;2839.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;15;Puy-l'Evêque;9035;4946;4089;156;113;3820;M. Serge BLADINIÈRES;BC-REM;1640.0;42.93;M. Rémi BRANCO;BC-SOC;1533.0;40.13;Mme Alexandra PONS;BC-RN;647.0;16.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;16;Saint-Céré;7350;4210;3140;380;296;2464;Mme Dominique BIZAT;BC-SOC;1925.0;78.12;Mme Anne BOISMARTEL;BC-FI;539.0;21.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;17;Souillac;8068;4359;3709;160;121;3428;Mme Chantal LACASSAGNE;BC-UC;1446.0;42.18;Mme Violaine DELPECH-FRAYSSE;BC-UG;1243.0;36.26;Mme Krystèle APPOURCHAUX;BC-UGE;432.0;12.6;Mme Sophie FELZINES;BC-COM;307.0;8.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;1;Agen-1;11376;6826;4550;108;82;4360;M. Christian DELBREL;BC-DIV;2206.0;50.6;M. Bruno DUBOS;BC-DVC;1521.0;34.89;Mme Marie-Line BRUYÈRES;BC-RN;633.0;14.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;2;Agen-2;10041;6353;3688;101;64;3523;M. Christian DÉZALOS;BC-SOC;1655.0;46.98;Mme Pascale LUGUET;BC-UCD;897.0;25.46;Mme Isabelle COLLIN;BC-RN;672.0;19.07;Mme Nathalie GAMBART;BC-DVD;299.0;8.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;3;Agen-3;8312;5673;2639;76;50;2513;M. Pierre CHOLLET;BC-UCD;1116.0;44.41;M. Pierre DUPONT;BC-SOC;748.0;29.77;M. Patrick CUCURULO;BC-RN;504.0;20.06;Mme Isabelle BOUAZZA;BC-DVD;145.0;5.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;4;Agen-4;11904;7797;4107;130;66;3911;Mme Béatrice LAVIT;BC-SOC;1717.0;43.9;Mme Clémence BRANDOLIN-ROBERT;BC-UCD;1305.0;33.37;Mme Renée CARBOU;BC-RN;889.0;22.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;5;L'Albret;12760;7129;5631;182;111;5338;M. Nicolas LACOMBE;BC-SOC;3040.0;56.95;M. Pascal BOUTAN;BC-UCD;1782.0;33.38;M. Patrick HEBRARD;BC-DVD;516.0;9.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;6;Le Confluent;9837;5551;4286;115;69;4102;M. Philippe BOUSQUIER;BC-UCD;1051.0;25.62;M. Claude CHOPLIN;BC-RN;727.0;17.72;M. Philippe DARQUIES;BC-DVD;564.0;13.75;Mme Aurélie MELLA;BC-DVD;547.0;13.33;M. Vincent LESTANI;BC-ECO;501.0;12.21;M. Guy SOULAGE;BC-SOC;462.0;11.26;M. Bernard DÈCHE;BC-DVG;250.0;6.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;7;Les Coteaux de Guyenne;9531;5095;4436;106;92;4238;M. Pierre CAMANI;BC-SOC;1849.0;43.63;Mme Bernadette DREUX;BC-UCD;1043.0;24.61;Mme Laetitia BARES;BC-DVD;778.0;18.36;M. Frédéric BERENS;BC-RN;568.0;13.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;8;Les Forêts de Gascogne;12200;6415;5785;156;131;5498;Mme Julie CASTILLO;BC-UCD;2692.0;48.96;M. Raymond GIRARDI;BC-SOC;1988.0;36.16;M. Claude André EPINOUX;BC-RN;818.0;14.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;9;Le Fumélois;13318;7484;5834;185;123;5526;M. Daniel BORIE;BC-SOC;2379.0;43.05;Mme Elodie ARBETE;BC-UCD;1604.0;29.03;M. Serge BOUSQUET-CASSAGNE;BC-DVD;1543.0;27.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;10;Le Haut Agenais Périgord;10058;5546;4512;133;115;4264;M. Marcel CALMETTE;BC-SOC;2254.0;52.86;Mme Isabelle KEMPEN;BC-DVD;1184.0;27.77;Mme Dominique DOUILLET;BC-UCD;826.0;19.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;11;Lavardac;9790;5549;4241;115;78;4048;M. Michel MASSET;BC-SOC;2110.0;52.12;M. Didier CHAZALLON;BC-DVD;808.0;19.96;M. Guy POZZOBON;BC-RN;726.0;17.93;Mme Patricia EDMOND-SAMUEL;BC-UCD;404.0;9.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;12;Le Livradais;10595;6523;4072;94;81;3897;M. Jacques BORDERIE;BC-UCD;1310.0;33.62;Mme Severine BESSON;BC-DVD;940.0;24.12;Mme Alexandra BRINSTER;BC-SOC;899.0;23.07;M. Daniel CADIOT;BC-RN;748.0;19.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;13;Marmande-1;13525;8820;4705;144;115;4446;M. Joël HOCQUELET;BC-SOC;1941.0;43.66;M. Gilles LAGAÜZERE;BC-UCD;1208.0;27.17;Mme Sandrine BÉCOT;BC-RN;921.0;20.72;Mme Maria Dolores COCA GARCIA PERIN;BC-DIV;376.0;8.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;14;Marmande-2;12887;8407;4480;144;108;4228;M. Jacques BILIRIT;BC-SOC;2132.0;50.43;M. Pascal BETEILLE;BC-DVD;1216.0;28.76;Mme Danielle CHATELET;BC-RN;880.0;20.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;15;L'Ouest agenais;13327;8427;4900;186;105;4609;Mme Françoise LAURENT;BC-UG;1559.0;33.83;M. Pascal DE SERMET;BC-DVD;1170.0;25.39;Mme Evelyne OBIN;BC-RN;1116.0;24.21;M. Loïc CARRÈRE;BC-DVD;764.0;16.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;16;Le Pays de Serres;10100;5725;4375;117;56;4202;M. Bernard BARRAL;BC-SOC;1122.0;26.7;M. Arnaud DEVILLIERS;BC-UCD;1057.0;25.15;Mme Hélène LORCY;BC-DVD;803.0;19.11;Mme Annick COUSIN;BC-RN;774.0;18.42;M. Yves BOISSIÈRE;BC-DIV;446.0;10.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;17;Le Sud-Est agenais;13234;8280;4954;182;137;4635;M. Rémi CONSTANS;BC-DVD;1455.0;31.39;Mme Marie-Christine CLUCHIER;BC-SOC;1375.0;29.67;M. Patrice Louis Guy GAMBELOU;BC-RN;1159.0;25.01;M. Arnaud LAFORGUE;BC-DVD;646.0;13.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;18;Tonneins;12446;7765;4681;124;119;4438;Mme Emilie BAYLE;BC-SOC;1427.0;32.15;Mme Vanessa DALLIES;BC-DVD;1046.0;23.57;Mme Maryse AUBERT;BC-RN;1020.0;22.98;M. Michel PERAT;BC-UCD;945.0;21.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;19;Le Val du Dropt;8851;4702;4149;111;111;3927;Mme Danielle DHELIAS;BC-SOC;1709.0;43.52;M. Emilien ROSO;BC-UCD;1418.0;36.11;M. Jean MARBOUTIN;BC-DVD;800.0;20.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;20;Villeneuve-sur-Lot-1;11681;7961;3720;89;77;3554;M. Guillaume LEPERS;BC-UCD;1926.0;54.19;M. Christophe BEAUPUIS;BC-RN;677.0;19.05;Mme Marie-Christine BRUNET;BC-SOC;639.0;17.98;M. Joel PUJOL;BC-EXG;312.0;8.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;21;Villeneuve-sur-Lot-2;12809;8817;3992;115;82;3795;M. Thomas BOUYSSONNIE;BC-UG;1520.0;40.05;Mme Catherine LÉVÊQUE;BC-UCD;970.0;25.56;M. Claude FRANCHETTO;BC-RN;867.0;22.85;Mme Nathalie BOTTEGA;BC-DVD;438.0;11.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;1;Peyre en Aubrac;5884;2958;2926;122;111;2693;M. Alain ASTRUC;BC-DVD;2197.0;81.58;Mme Michèle ALLOUX;BC-COM;496.0;18.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2;La Canourgue;4639;2378;2261;108;115;2038;Mme Valérie FABRE;BC-DVD;1432.0;70.26;M. Grégoire DE SAINT-JORRE;BC-UGE;606.0;29.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;3;Bourgs sur Colagne;4884;2534;2350;123;74;2153;M. Rémy ANDRÉ;BC-DVG;1320.0;61.31;M. Dominique BIZY;BC-DVD;833.0;38.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;4;Le Collet-de-Dèze;4681;2598;2083;304;123;1656;M. Robert AIGOIN;BC-DVG;1656.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;5;Florac Trois Rivières;4149;2052;2097;85;112;1900;M. Denis BERTRAND;BC-SOC;1148.0;60.42;M. Christian ALBARIC;BC-EXG;752.0;39.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;6;Grandrieu;4023;1854;2169;95;107;1967;M. Francis GIBERT;BC-DVG;1005.0;51.09;Mme Christiane ANDRÉ;BC-DVG;962.0;48.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;7;Langogne;3682;1841;1841;89;58;1694;M. Jean-Louis BRUN;BC-DVG;1011.0;59.68;Mme Isabelle CHALIER;BC-DVC;683.0;40.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;8;Marvejols;4051;2172;1879;65;75;1739;Mme Patricia BREMOND;BC-DVG;979.0;56.3;Mme Corine CASTAREDE;BC-DVD;760.0;43.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;9;Mende-1;4364;2222;2142;62;63;2017;Mme Régine BOURGADE;BC-DVG;1092.0;54.14;Mme Ginette BRUNEL;BC-DIV;710.0;35.2;M. Patrick ALLOUX;BC-EXG;215.0;10.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;10;Mende-2;3336;2052;1284;50;47;1187;Mme Françoise AMARGER-BRAJON;BC-SOC;602.0;50.72;M. Karim ABED;BC-DVG;255.0;21.48;Mme Christine CHAPELLE;BC-DVG;237.0;19.97;M. Philippe GIBELIN;BC-EXG;93.0;7.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;11;Saint-Alban-sur-Limagnole;5427;2533;2894;100;103;2691;Mme Séverine CORNUT;BC-DVG;1845.0;68.56;Mme Hélène CHANY;BC-DIV;846.0;31.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;12;Saint-Chély-d'Apcher;4450;2335;2115;80;103;1932;Mme Christine HUGON;BC-DVD;1263.0;65.37;Mme Adalet CELIK;BC-DVD;669.0;34.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;13;Saint-Etienne-du-Valdonnez;5806;2808;2998;157;101;2740;M. Alain LAFONT;BC-DVG;2309.0;84.27;Mme Danielle MICHALLET;BC-RN;431.0;15.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;1;Angers-1;25052;15968;9084;216;94;8774;Mme Roseline BIENVENU;BC-UCD;3608.0;41.12;Mme Sophie FASQUEL;BC-UGE;2726.0;31.07;M. Christian GILLET;BC-DVD;1794.0;20.45;Mme Marie-Hélène DUPONT;BC-RN;646.0;7.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2;Angers-2;28203;19103;9100;235;119;8746;Mme Chadia ARAB;BC-UGE;3887.0;44.44;Mme Véronique MAILLET;BC-DVD;3844.0;43.95;Mme Marie CECINI;BC-RN;1015.0;11.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;3;Angers-3;26307;18039;8268;262;115;7891;Mme Martine NORMAND;BC-SOC;3544.0;44.91;Mme Sophie LEBEAUPIN;BC-DVD;3488.0;44.2;Mme Aurore LAHONDÈS;BC-RN;859.0;10.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;4;Angers-4;28007;18840;9167;359;147;8661;Mme Florence LUCAS;BC-DVG;4212.0;48.63;Mme Karine ENGEL;BC-DVD;3403.0;39.29;M. Joël PICQUET;BC-RN;1046.0;12.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;5;Angers-5;25706;18308;7398;366;191;6841;Mme Jeanne BEHRE-ROBINSON;BC-DVC;3700.0;54.09;M. Anthony GUIDAULT;BC-UGE;3141.0;45.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;6;Angers-6;30769;21572;9197;285;181;8731;M. François GERNIGON;BC-DVD;4217.0;48.3;Mme Sylvie CHIRON PESNEL;BC-UGE;3135.0;35.91;Mme Marthe GUIFOLEAU;BC-RN;1379.0;15.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;7;Angers-7;32531;22818;9713;447;176;9090;M. Grégory BLANC;BC-DVG;5483.0;60.32;Mme Anne GAUTIER;BC-DVC;2236.0;24.6;M. Maxime PENAUD;BC-RN;1371.0;15.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;8;Beaufort-en-Anjou;23971;17153;6818;214;101;6503;M. Philippe CHALOPIN;BC-DVD;4079.0;62.72;M. Hugues BOUVET;BC-UGE;1421.0;21.85;Mme Corinne HINFRAY;BC-RN;1003.0;15.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;9;Beaupréau-en-Mauges;30448;22760;7688;308;185;7195;Mme Corinne BOURCIER;BC-DVC;4834.0;67.19;Mme Claudie LÉON;BC-UGE;1120.0;15.57;M. Louison CAUTY;BC-RN;913.0;12.69;Mme Denise COLINEAU;BC-DSV;328.0;4.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;10;Chalonnes-sur-Loire;25604;17908;7696;405;222;7069;Mme Marie-Paule CHESNEAU;BC-DVD;4225.0;59.77;Mme Betttina DJERROUD;BC-UGE;2844.0;40.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;11;Chemillé-en-Anjou;28542;20818;7724;496;224;7004;Mme Odile CORBIN-MAGDA;BC-DVC;4055.0;57.9;M. Laurent GIRARD;BC-UGE;2105.0;30.05;Mme Delphine FOURMONT;BC-DSV;844.0;12.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
