Code du département,Code du canton,Inscrits,Exprimés,% Abs/Ins,%BLCNUL/VOT,% Exp/Vot,BC-COM,BC-DIV,BC-DLF,BC-DVD,BC-DVG,BC-EXD,BC-EXG,BC-FG,BC-FN,BC-MDM,BC-PG,BC-RDG,BC-SOC,BC-UC,BC-UD,BC-UDI,BC-UG,BC-UMP,BC-VEC
6,1,25917,11348,54.66,0.03421276595744681,96.58,0.0,0.0,0.0,0.046704265068734575,0.14910116320056396,0.0,0.0,0.0665315474092351,0.34913641170250265,0.0,0.0,0.0,0.0,0.0,0.3885266126189637,0.0,0.0,0.0,0.0
6,2,22178,10413,51.1,0.039745481372187384,96.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06069336406415058,0.3201767021991741,0.0,0.0,0.0,0.1264765197349467,0.0,0.49265341400172863,0.0,0.0,0.0,0.0
6,3,23847,11496,50.15,0.03297442799461642,96.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454070981210856,0.311151704940849,0.0,0.0,0.0,0.16196938065414057,0.0,0.4723382045929019,0.0,0.0,0.0,0.0
6,4,24440,10648,55.02,0.03138360775038661,96.86,0.0,0.0,0.0,0.2095229151014275,0.0,0.0,0.0,0.08771600300525921,0.30240420736288504,0.0,0.0,0.0,0.0,0.0,0.40035687453042823,0.0,0.0,0.0,0.0
6,5,28150,13205,51.81,0.026538886841135274,97.35,0.0,0.0,0.0,0.04793638773191973,0.0,0.0,0.0,0.0568723968193866,0.37856872396819385,0.05793260128739114,0.0,0.0,0.0922377887163953,0.0,0.36645210147671337,0.0,0.0,0.0,0.0
6,6,33557,15948,50.76,0.034858387799564274,96.51,0.0,0.0,0.0,0.1190744920993228,0.0,0.0,0.0,0.05655881615249561,0.3543391020817657,0.0,0.0,0.0,0.0,0.0,0.3556558816152496,0.0,0.0,0.0,0.1143717080511663
6,7,29519,13220,53.72,0.032210834553440704,96.78,0.0,0.0,0.0,0.06452344931921332,0.0,0.0,0.0,0.05242057488653555,0.40264750378214825,0.0,0.0,0.0,0.1353252647503782,0.0,0.34508320726172464,0.0,0.0,0.0,0.0
6,8,30332,14278,51.87,0.02192081107000959,97.81,0.0,0.0,0.029275808936825885,0.0,0.0,0.0,0.0,0.031096792267824625,0.28582434514637906,0.0,0.0,0.0,0.08859784283513097,0.0,0.0,0.0,0.0,0.5652052108138395,0.0
6,9,32157,14552,52.87,0.03985220374769068,96.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06823804288070369,0.3257971412864211,0.0,0.0,0.0,0.11482957669048928,0.0,0.0,0.0,0.0,0.49113523914238594,0.0
6,10,28974,15308,45.53,0.03009567255908256,96.99,0.3634700810033969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3348575908021949,0.0,0.0,0.0,0.0,0.0,0.2392213221844787,0.0,0.0,0.0,0.06245100600992945
6,11,31559,14943,50.86,0.036432808872839825,96.36,0.0,0.18510339289299338,0.0,0.10131834303687345,0.0,0.0,0.0,0.0,0.30870641772067187,0.0,0.0,0.0,0.0,0.0,0.4048718463494613,0.0,0.0,0.0,0.0
6,12,28211,13608,50.41,0.027305218012866332,97.27,0.0,0.09913286302175191,0.0,0.0,0.0,0.0,0.0,0.0,0.3159905937683715,0.0,0.0,0.0,0.32583774250440917,0.0,0.25903880070546736,0.0,0.0,0.0,0.0
